分類	エリア	施設コード	施設名	テキスト	総合	サービス	立地	部屋	設備・アメニティ	風呂	食事	旅行の目的	同伴者	宿泊年月	投稿者	年代	性別	投稿回数
A_レジャー	01_登別	37379	登別温泉　名湯の宿　パークホテル雅亭	部屋、風呂などには不満はないですが、食事は最悪です。どの料理も美味しくないです。年2回は温泉宿に行きますがワーストワンです～残念です	2	3	3	4	3	4	1	レジャー	家族	Tue May 05 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	01_登別	79364	滝本イン	登別温泉　第一の露天風呂を誇る第一滝本館の温泉が入り放題。なおかつ宿泊費はビジネスホテルより安く一泊二食付で¥８０００円はお買い得。部屋のベッドが狭いのと、トイレのウォシュレットが無いのが減点だが、ビジネスマンのふらり温泉の旅には問題無い。帰りは朝風呂してから9：45　第一滝本館前の新千歳空港行き高速バス¥1370が早くて安くて便利です。11時前には空港に到着します。	4	4	5	2	2	5	4	ビジネス	一人	Fri Feb 20 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	01_登別	139962	ザ　レイクビュー　ＴＯＹＡ　乃の風リゾート	10月8日から１泊しました。今回は貸切風呂付きのプランでしたが、眺めはいいし、何より声高に話す外国人の方達と会わず、ゆっくりお風呂に入れるのが快適でした。ビュッフェのお料理はいつも通り！とても美味しかったです。いつ行っても変わらないサービスとお料理の質の高さに、ホテルの方の意識と技術に敬意を感じます。ありがとうございました。また泊まらせていただきます。	5	5	4	3	4	5	5	レジャー	仕事仲間	Fri Oct 09 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	01_登別	51198	望楼ＮＯＧＵＣＨＩ登別	最高でした！とてもくつろげました。ただ料理にもう少しアラカルトがあれば良かったのと、従業員にもう少しワインの知識があれば完璧です。	5	5	5	5	5	5	5	レジャー	恋人	Wed Dec 02 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	01_登別	17810	洞爺サンパレス　リゾート＆スパ	3月末に宿泊。昨年秋も宿泊しましたが、リニューアルして、一変！ロビーや湯上がりラウンジの雰囲気は大変良く、お風呂も高級感漂いすばらしい。湯船に体を沈めると洞爺湖と一体となる露天は最高でした。夜は暗くて湖が見えないので、明るい時間帯がベストでした。お部屋もリニューアルされれば、もっといいなと思います。	4	5	5	3	5	5	4	レジャー	家族	Sat Mar 28 00:00:00 JST 2015	ふくみか0173	30代	女性	1
A_レジャー	01_登別	20613	洞爺湖　万世閣　ホテルレイクサイドテラス	お部屋からお風呂までが、遠かった。	3	3	3	3	3	2	3	レジャー	恋人	Sat Mar 14 00:00:00 JST 2015	ぽんぽこ狸45	50代	女性	11
A_レジャー	01_登別	79364	滝本イン	向かいのホテルの大きなお風呂に入れるのがいいですね！！観光地がすぐで、夜も買い物が出来て、一日中楽しめました。安くて立地もよく、フロントの方も親切でした。つぎは朝食付きでいってみたいです。	4	4	4	3	3	5	-	レジャー	家族	Sat Jun 20 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	01_登別	17810	洞爺サンパレス　リゾート＆スパ	前は一階の湖が見える開放的なレストランでしたが、今回は二階の普通のレストランでした。二階は、団体客もいなく混雑もしてなかったので、ゆったり食事ができてよかったです。	5	3	5	2	2	5	5	その他	家族	Fri Jun 26 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	01_登別	78111	ホテル　ルートイン東室蘭駅前	立地は申し分なく駐車場も余裕あり良好です。しかしながら部屋のドアが閉まる際の音が響くのが気になった。ベッドマットレスも決して寝心地がいいわけではなく何度も目が覚めたのがマイナスかな。総合的には室蘭のホテルの中では中の上だと思います。	4	3	5	4	3	4	5	その他	一人	Sat Mar 14 00:00:00 JST 2015	TKptl	50代	男性	10
A_レジャー	01_登別	18832	北湯沢温泉郷　湯元　第二名水亭	お部屋の冷蔵庫には清掃していないのか、前の客の食べさしの物が入っていたり、お部屋のトイレの入り口には血の汚れが付いていたりとホテルの清掃とはほど遠い感じでした。またフロントの方は、お部屋がこのような感じでしたのでアンケートに記入するのにチェックアウトの時間が迫っていたので先に精算して後でアンケート提出でも良いか尋ねると はい、大丈夫ですと答えた後、アンケート下さいと言われました。こちらの話を全く聞いていないのかロボットのように決まった対応しかせず、理解に苦しみました。見るに見かねたのか支配人らしき方が対応してくれましたが、正直期待していただけに残念でした。	1	1	3	1	3	5	5	レジャー	家族	Tue Aug 18 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	01_登別	54865	花鐘亭はなや	５０代の夫婦と８０代の母の３名で利用させていただきました。チェックアウト時には地獄谷まで送っていただきまして、大変ありがとうございます。北海道内の温泉地では、この規模（小規模という意味で）のお宿は初めて利用したように思いますが、お風呂も空いた時間帯に入れましたし、料理には３名ともとても満足です。器も料理に調和していて、見た目にも楽しめました。ただ、使用済みの茶器やグラスの片づけ、交換がもっと速やかであれば、とは思いましたが。結論としては、少人数である程度以上の年齢層の方であれば、十分お薦めできるお宿だと思います。機会があれば、また利用させていただきます。	4	4	4	3	3	4	5	レジャー	家族	Fri Oct 02 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	01_登別	30109	登別温泉　第一滝本館	1月7日から一泊しました。お風呂は種類も多く、とてもよかったです(^-^)食事は外れはなく美味しくいただきました。外国人の方の話し声が大きく、騒がしく感じました。サービスもメール問い合わせにはすぐ対応していただいたり、オプションでお願いしたお花とケーキもきれいでした。手書きのメッセージも嬉しかったです。夫婦でゆっくりできました。また利用したいです。	5	5	5	5	5	5	5	レジャー	家族	Wed Jan 07 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	01_登別	5501	絶景の湯宿　洞爺　湖畔亭	お盆の時期で大変混雑していましたがとても丁寧な接客で好感が持てました。海外からの方も多かったです。	4	4	4	5	3	3	4	レジャー	家族	Fri Aug 14 00:00:00 JST 2015	hirokey7334	30代	男性	1
A_レジャー	01_登別	41141	登別温泉　滝乃家別館　玉乃湯	部屋はゆったりの和室で、広々と使用できました。ただ、10畳と6畳の部屋を選ばないとお風呂がついていなかったのが、少し割高感があります。それに時期的なものかもしれませんが、雪虫が異様に飛び交い、外を歩く人達は手で虫を払っていました。それを見ていると温泉街を歩く事さえ出来ず、非常に残念でした。しかし、それを覆す程に料理が美味しくて、量も満足でした。朝、9時からの餅つきも大変楽しかったし、腰が悪くてつく事ができない自分に、小さい臼と杵を持ってきてくださり、餅つきをしました。見学に来ていた皆さんも爆笑され、この様なサービスをされている事に感銘を受けました。	4	5	4	4	4	2	5	レジャー	家族	Fri Oct 16 00:00:00 JST 2015	AGF-1019	50代	男性	2
A_レジャー	01_登別	149334	天然温泉　幸鐘の湯　ドーミーイン東室蘭	12月29日に宿泊しました。ベッドがとても心地よく、寝る以前に、上に座っただけでも快適さが分かりました。次回も、東室蘭での宿泊時に是非利用したいと思います。早朝出発だったので、食事利用ができなかったのがとても残念です。	4	4	3	4	5	5	-	レジャー	一人	Tue Dec 29 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	01_登別	30109	登別温泉　第一滝本館	おまかせプランで、西館に宿泊しました。何故かエレベーター内に、トイレの芳香剤が設置されていて温泉らしからぬ臭いを発してました。部屋も同じような匂いがして少し違和感がありました。それ以外は、至って普通の温泉ホテルで可もなく不可もなくといった感想です。いたる所に古さを感じますが、最低限の清潔さに努力していると思います。従業員さんは高齢の方が多く、与えられた仕事を黙々とこなすことが指名で、もう少しホスピタリティを考慮しても良いのかなと思いました。	3	3	5	1	3	4	3	レジャー	家族	Tue Aug 18 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	01_登別	149046	緑の風リゾート　きたゆざわ	家族で宿泊しました。部屋良し、風呂良し、ご飯良し、です。特にご飯！ローストビーフ最高でした。スタッフの方も活気があって、出来立てを案内してくれるのでついつい食べ過ぎてしまう程でした。どれもこれも美味しかったです。口コミを書いていてまたすぐ行きたくなりました。欲を言えばお部屋でインターネットが出来るととても嬉しいです。絶対また行きたいです。今度は連泊できたらと思います。	5	4	4	5	5	5	5	レジャー	家族	Fri Jul 03 00:00:00 JST 2015	美穂0930	30代	女性	3
A_レジャー	01_登別	14467	洞爺湖温泉　ホテルグランド　トーヤ	お部屋から花火がキレイに見えました。ただ、お部屋の中が少し臭くて・・・芳香剤の臭いかな～？それを除けばよいお部屋でした。お食事も落ち着いて食べることができました。	4	3	4	2	3	3	4	レジャー	家族	Sat Sep 26 00:00:00 JST 2015	kotarolove	40代	女性	4
A_レジャー	01_登別	7506	ホテルニューバジェット室蘭	フロントの女性の方の対応がで丁寧で安心しました。お部屋も思ってたより広くて綺麗で満足です。ありがとうございます。	4	3	3	4	3	3	-	レジャー	恋人	Fri Aug 21 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	01_登別	108792	ホテル　ローヤル	シングルが満室だったので和室を選びましたが、思ったより広く、きれいな部屋でリラックスできました。	4	3	4	4	3	3	-	レジャー	一人	Sat Sep 19 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	01_登別	54865	花鐘亭はなや	味は人それぞれだから、仕方がない。楽天トラベルの「食事の評判のよい順」で選んだけれど、私の場合３回ハズレ。温泉が小さい。この経験を次回に生かしたい。金も出さないで苦情じみた発言でごめんなさい。	3	5	3	3	2	2	2	レジャー	家族	Sat May 09 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	01_登別	29995	洞爺湖温泉　洞爺山水ホテル　和風	値段を考えたら、お得に泊まれる旅館だと思います。	3	3	3	3	2	4	3	レジャー	一人	Wed Sep 02 00:00:00 JST 2015	Mpara	50代	男性	4
A_レジャー	01_登別	14467	洞爺湖温泉　ホテルグランド　トーヤ	お部屋から花火が見えてとても良かったです。部屋食も手際よく夜も朝も整えられとてもおいしくいただきました。	5	5	5	5	4	5	5	レジャー	家族	Sat Oct 31 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	01_登別	74543	ホテルサンルート室蘭	飛び込みで宿泊したのですが、思いの外良かったです	4	4	4	4	4	-	-	ビジネス	一人	Sun Feb 01 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	01_登別	12568	登別温泉　ホテル　まほろば	高齢の両親と伯母を連れてお世話になりました。20年ぶりくらいに宿泊しました。お料理は、海鮮も新鮮で誤魔化しない味で両親もよろこんでました。が、温泉大好きな私には、サウナがテレビも音楽もなく殺風景でしたし、洗い場の、風呂桶とイスのバランスが悪くて使い勝手が悪く思いました。温泉のお湯も、どれも熱くて。減り張りは大切だと思います。何処かしこも、外国人が(中国人？韓国人？まるで外国にいるようでした	4	4	4	3	3	4	5	レジャー	家族	Fri Sep 11 00:00:00 JST 2015	non6512	40代	女性	23
A_レジャー	01_登別	12568	登別温泉　ホテル　まほろば	建物も綺麗でサービスもきちんとしています。ご飯もおいしく、子供の場所も別れており、多少騒ごうが気にせず食事ができたので良かったです。お風呂も子供が喜ぶすべり台があり、広く、良いお風呂でした。	4	4	5	4	4	5	5	レジャー	家族	Wed Aug 26 00:00:00 JST 2015	ウイン777	30代	男性	2
A_レジャー	01_登別	37379	登別温泉　名湯の宿　パークホテル雅亭	温泉宿に泊まる事が出来て嬉しく思います。湯船に浸かる習慣がないのですが、気持ち良くお湯に入れました。お部屋も綺麗に清掃してありました。お世話になりました。ありがとうございました。一つ不満なのが…中国人＆韓国人の騒々しさには疲れました。	4	5	4	5	5	5	4	レジャー	家族	Fri Oct 16 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	01_登別	17810	洞爺サンパレス　リゾート＆スパ	食事お風呂は満足ただ部屋の古びた感じは値段相応。	4	4	3	3	4	4	4	レジャー	家族	Tue Jun 16 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	01_登別	109022	心のリゾート　海の別邸ふる川	両親の祝いで宿泊させて頂きました。口コミの評価が高いので初めから期待していましたが、その期待を遥かに上回る滞在になりました。両親も大変喜び、素晴らしい時間を過ごさせて頂きました。私自身も今まで宿泊したすべての宿泊施設の中で過去最高の満足度でした。ふる川様のスタッフ皆様に本当に感謝いたします。	5	5	4	5	5	5	5	レジャー	家族	Mon Jun 01 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	01_登別	39175	登別温泉　登別グランドホテル	お部屋もお風呂もゆったりでとてもリラックスできました。朝夕の食事はともにバイキングで品数豊富で美味しく食べ過ぎてしまいました。ホテルの大きさに対してコインランドリーの洗濯機が１台というのは少ない気がしますが、登別に行く機会があれば、また利用したいです。	4	4	3	4	4	4	4	レジャー	家族	Thu Jul 30 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	01_登別	70826	エスカル室蘭	遅くに到着したので浴場ね時間を延長していただき助かりました部屋もとてもきれいで良かったです	5	5	3	3	3	5	-	レジャー	家族	Mon Sep 21 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	01_登別	20613	洞爺湖　万世閣　ホテルレイクサイドテラス	食事もお風呂も大満足です。遊覧船、花火素敵でした。天気が悪くて有珠山のロープウェイに乗れなかったのが心残りです。新幹線が新函館北斗駅まで開通したら、また伺いたいです。	4	4	5	5	4	4	5	レジャー	家族	Thu Jun 25 00:00:00 JST 2015	けんちゃんち8700	50代	女性	9
A_レジャー	01_登別	18832	北湯沢温泉郷　湯元　第二名水亭	以前にも、宿泊しましたが、部屋も和洋室で、綺麗でした。また、食事も、朝、夜バイキングでしたが、凄く満足できるものでした。	5	4	4	4	3	4	5	レジャー	家族	Thu Dec 24 00:00:00 JST 2015	サナサナ3039	30代	男性	1
A_レジャー	01_登別	41141	登別温泉　滝乃家別館　玉乃湯	還暦のお祝いで利用させて頂きました！スタッフの方々がとても親切で、優しかったです。お食事も大変美味しくて、ボリュームもありました！お部屋は普通でした！温泉は小さくて、内風呂一つと露天一つでした！そこだけが残念…朝のお餅つきとても楽しいです！！チェックアウトもゆっくりで、全体てきには大満足です！是非また、行きたいです！	4	5	4	3	3	2	5	その他	家族	Sat Jan 17 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	01_登別	12539	洞爺湖温泉　洞爺観光ホテル	部屋の鍵とテレビはありませんが、素晴らしい温泉に入れる素泊まりの部屋としては申し分ありません。	5	4	5	5	4	5	-	レジャー	友達	Wed Apr 01 00:00:00 JST 2015	usaginotouya	40代	女性	1
A_レジャー	01_登別	12568	登別温泉　ホテル　まほろば	もう、絶対に北海道には行かない最低、最悪な所3泊4日の予定を2泊にし途中で帰宅。結局、スカイダイビング他全てがキャンセルホテル内には泊まらず車内で仮眠ホテルにいた時間は一時間弱団体客又は外国人のみを相手に商売すれば良いと思う。個人のレジャー客は断れ。	1	1	1	1	-	-	-	レジャー	恋人	Sun Jun 07 00:00:00 JST 2015	かずや0311	50代	男性	2
A_レジャー	01_登別	109022	心のリゾート　海の別邸ふる川	10月2日に昨年に続き宿泊しました。台風崩れの低気圧の影響で行けるかどうか心配でしたが、どうにか天候も回復し翌朝の朝日も拝むことができました。温泉、食事、従業員の方の気配りはやっぱり素晴らしかったです。部屋のブラインドが下りなくなっていたトラブルにも丁寧に対応していただきました。モコちゃんも元気で安心しました。ぜひまた伺います。	4	4	5	4	5	5	5	レジャー	家族	Fri Oct 02 00:00:00 JST 2015	giwata	50代	男性	2
A_レジャー	01_登別	49257	室蘭プラザホテル	温泉が気持ちよかったです。和室は久しぶりでした。	4	3	4	3	3	4	-	ビジネス	一人	Sat Jul 18 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	01_登別	12539	洞爺湖温泉　洞爺観光ホテル	４人１部屋で予約しましたが、２部屋ある和室を用意してくださり、麻雀をお借りして家族で楽しみました。部屋から花火を見ることが出来、初めて見ましたが、湖面から上がる花火に感動しました。食事も湖の見えるレストランで個別に沢山の種類のお料理の他にバイキングもあり、デザートにはチョコレートフォンデュ、嬉しかったです。朝食バイキングも種類が豊富でお腹いっぱい満喫しました。温泉の洞窟風呂と露天風呂と２箇所あり、楽しかったです。本当にお世話になりました。	5	4	5	5	4	4	5	レジャー	家族	Wed Aug 12 00:00:00 JST 2015	ボーチボー	50代	女性	1
A_レジャー	01_登別	71962	ホテルオーシャン	食事はバイキングと言うけれど、種類も少ないし、アレンジがない。トイレも古く、匂いがした。	1	1	5	1	-	1	-	レジャー	家族	Mon Oct 26 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	01_登別	79364	滝本イン	第一滝本の風呂は最高	3	5	4	2	3	5	3	レジャー	家族	Tue May 12 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	01_登別	20547	北湯沢温泉郷　湯元　ホロホロ山荘	11/1に1泊2日で愛犬と一緒に宿泊しました。今回で2度目の利用です。建物は古いですが、お風呂が広くてのんびりできてとっても良いですね。夕食のバイキングは、品数も多く美味しそうな物ばかりでついつい食べすぎてしまいました熱々の天ぷらも美味しかったし、キノコご飯やおそば等々、どれをとっても美味しい物ばかりで満足。朝食の厚焼き玉子も美味しかった。一つ残念だったのは、部屋にいたカメムシ。ガムテープで処理しましたが、結構沢山いました。機会があればまた利用したいと思います。	4	3	4	3	3	4	5	レジャー	家族	Sun Nov 01 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	01_登別	20613	洞爺湖　万世閣　ホテルレイクサイドテラス	楽しかったです。	5	5	5	5	5	5	5	レジャー	家族	Wed Jun 10 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	01_登別	5499	室蘭プリンスホテル	朝食が、おいしかった。	4	4	5	4	4	2	5	ビジネス	仕事仲間	Wed Oct 14 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	01_登別	5500	登別　石水亭	12月12日に宿泊しました。外人が多く戸惑いました。日本人向けのカウンターがあるとうれしい。でも対応はよかったです。お部屋は大満足でした。またアメニティも十分ですが洗面台に入れ歯用の容器があるといい食事は懐石と聞いた割にお腹も満足させるような配慮があったため懐石しずぎてないのがいまいちでした。わざとバイキングなどでないものを選んでいるので徹底したこだわりがみたかったです。飲食店の従業さんはわかくて丁寧であいさつもしっかりしていたのがすがすがしく思いましたが、料理の皿の持ち方。提供の仕方をもう少し教えてあげてほしい彼女たちは悪くなく、しらないだけだと思いました。お風呂もよかったですし、総合的には大満足です。	5	4	5	5	5	5	4	レジャー	家族	Sat Dec 12 00:00:00 JST 2015	ひっくん２３	40代	男性	2
A_レジャー	01_登別	7506	ホテルニューバジェット室蘭	娘のサッカー遠征観戦のために1泊利用させてもらいました。館内はとてもきれいで室内もよく清掃されておりとても清潔感がありました。近くには焼鳥屋など沢山飲食店があるので夕食にも困らないです。この値段で焼き立てパンが朝食で食べれて、コスパ的には最高です。また、サッカーの会場が旧向陽中学校だったので、車をチェックアウト後に置かせてほしいとお願いしたところ、快く置かせていただきありがとうございました。また次回も機会があれば利用させていただきたいと思います。	5	5	5	4	5	4	5	その他	家族	Sat Apr 04 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	01_登別	40708	虎杖浜温泉　ホテル　いずみ	前浜水揚海づくし物語プランを予約しました。毛ガニを始め、海の幸が豊富で満足でした。品数が多く、一つ一つの料理にも手がこめられていました。もう一つの楽しみは温泉です。源泉掛け流しはよいですね。寒い季節の露天風呂も最高でした。今回は一人旅でしたが、最寄の登別駅からの行き帰りの送迎にも応じて下さり、また、宿での対応など従業員の皆さんの温かなもてなしを感じました。ありがとうございました。	5	4	3	4	4	5	5	レジャー	一人	Sun Dec 27 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	01_登別	7506	ホテルニューバジェット室蘭	駅から歩いていける便利さに加えコンビニやドンキホーテも近いので助かりました。	5	5	5	5	3	3	-	ビジネス	一人	Wed Jun 03 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	01_登別	12539	洞爺湖温泉　洞爺観光ホテル	部屋も温泉も食事も良かったのですが、一つ疑問があります。室内に設置されている「入浴方法」で間違えがありました。外人向けに書いて有る物で両面に入浴方法が書かれてますが、片面には「かけ湯→温泉に入る→体を洗う」となっていて、片面は「体を洗う→温泉に入る」となっていました。後者が正しいと思いますが、外国の方が見たら間違えてしまうと思います。温泉協会が出している物でしたので、急ぎ訂正すべきだと思います。	3	4	4	4	5	4	4	レジャー	家族	Fri Mar 20 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	01_登別	80732	登別カルルス温泉　湯元オロフレ荘	登別温泉の中心からは少し離れています。とても静かに過ごすことができ、いい休養になりました。カメムシを捕まえてくれるサービス(笑)など細かい気配りがあり、気持ちよく過ごせました。夕食・朝食ともにおいしくいただきました。スタッフの皆さん、どなたも感じよくお勧めのホテルです。	5	5	4	5	5	4	5	レジャー	家族	Wed Sep 09 00:00:00 JST 2015	フレッシュＭＣ	30代	男性	3
A_レジャー	01_登別	147105	大和旅館アネックス	小さめのお宿です。駐車場も小さいから、通り過ぎちゃいました。でも、部屋は全部、レイクビュー！！　気持ちのいい眺めです。夜は部屋から、湖に上がる花火を見ることができます。うれしいですね。布団は、部屋の押し入れから、かってに自分でしきます。ご飯を食べている間に部屋に入られることがないので、部屋ん中が荷物でぐちゃぐちゃになってても、平気。夕食に選んだジンギスカン、肉も野菜もたっぷりだし、ご飯とみそ汁が食べたいだけ食べれるのがいいです。温泉は露天風呂はないけど、ずーっとお湯がオーバーフローしてて、そりゃあ気持ちがいい！大きい温泉ホテルにはできない、まさに、源泉かけ流しですね。	5	4	5	5	4	5	5	レジャー	一人	Mon Sep 07 00:00:00 JST 2015	うめうめんこ	50代	女性	12
A_レジャー	01_登別	9178	室蘭グリーンホテル	なんと言ってもCPに満足でした。また泊まらせていただきます。	4	4	4	4	4	-	-	ビジネス	一人	Mon Sep 28 00:00:00 JST 2015	天憲	50代	男性	49
A_レジャー	01_登別	30109	登別温泉　第一滝本館	１２/４・５日宿泊しました。４日の日主人の仕事が急遽ありましたので、別々行くことになり、早めにチェックイン・プールで遊びました。ほとんど最初ほとんど貸切状態でウォーダースライダーにたくさん遊んで娘も大喜び。温泉も大きくすごく良かったです。夕食も和会席で２０時半まで食事処までと言われたところ、主人はまだ宿に到着できずにいましたので、先に私と娘で先に食事していました。係りの人に、連れが急遽仕事で遅くなることを伝えたところ時間ぎりぎりまで対応してくれました。遅くに到着後、主人も夕食をいただきました。おいしい食事も食べるだけになってしまいましたが対応に配慮・心遣いに感動いたしました。今回、バタバタして落ち着かなかったですが、また、ゆっくり家族で宿泊したいなーと主人と話していました。本当にありがとうございました。	4	5	4	3	3	4	4	レジャー	家族	Fri Dec 04 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	01_登別	9691	登別温泉　ホテルゆもと登別	チェックインの時間が遅くなったのですが快い対応をしてもらいました。部屋の係りの方の雰囲気も優しく気持ちの良い方で、ゆっくり部屋食ができとてもうれしかった。夕食も丁寧に作られたことが感じられてとてもおいしかったです。何回も飲み物を頼んでしまったのですが気持ちよく運んでくださりうれしかったです。「この値段で部屋食でこの内容はとてもいい！」と相方にも喜んでもらえました。お風呂も広く泉質も色々あり楽しめました。朝食はバイキングでした。やはりおいしかったです。窓を開けると硫黄の香り。目の前にお土産屋さん、徒歩２，３分にコンビニがあります。地獄谷までは徒歩１５分位で往きは登りの坂道です。今時の女性好みのサービスやアメニティーはなく特に何が良いというより、宿全体の雰囲気とゆったりとした温泉が落ち着いていて快く気持ちがほぐれました。旅の二日目だったので有難かったです。ほとんどが日本人客で雰囲気的にもとてもゆっくりできました。また！ぜひ行きたい!!	4	5	4	4	3	4	5	レジャー	恋人	Fri Sep 11 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	01_登別	17810	洞爺サンパレス　リゾート＆スパ	プールは良かったです。朝のバイキングは夜と比べ物にならないくらい、美味しくないです。夜のバイキングの冷たいお茶は有料というのが気になりました。駐車場係の方を増やしてください。車が寄せれません。	4	2	3	3	3	5	3	レジャー	家族	Thu Aug 13 00:00:00 JST 2015	misahamuji	30代	女性	4
A_レジャー	01_登別	29995	洞爺湖温泉　洞爺山水ホテル　和風	とにかく温泉が良かったです、花火大会があるのを知らなかったので花火がうち上がったときはびっくりしました。	5	5	5	5	3	5	3	レジャー	仕事仲間	Mon Jun 15 00:00:00 JST 2015	テトラ7347	20代	男性	1
A_レジャー	01_登別	40708	虎杖浜温泉　ホテル　いずみ	食事はとてもおいしく満足しました。部屋から見た景色は素晴らしくもっとゆっくり来て散歩したいです．毛蟹を二杯注文し持ちかえった蟹は、身がびっしりでとてもおいしかったです。又行きたいです。	4	4	4	5	4	4	5	レジャー	一人	Fri Sep 11 00:00:00 JST 2015	とつちやん8639	70代	男性	13
A_レジャー	01_登別	149334	天然温泉　幸鐘の湯　ドーミーイン東室蘭	地元ですがオープンしたと聞いたので旅行の最終日に一泊しました部屋や浴場は清潔で朝食も室蘭らしいメニューが色々あって楽しめました気になったのは館内の匂いです新しい建物なので建材からの匂いだと思いますがかなり臭かったです	4	5	4	5	5	5	5	レジャー	家族	Sat Nov 14 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	01_登別	78111	ホテル　ルートイン東室蘭駅前	元旦の宿泊でしたが、海外の団体さんが、エレベーター前を占領している状態にもかかわらず、真横のフロントでは、スタッフ同士で楽しそうに会話されてました。宿泊階に上がりたくても、なかなか上がれず、上がったころには、コンビニで買ったアイスクリームも、柔らかい状態になってました。他のお客さんも、諦めて、ソファーに座って、待ってました。こちらのスタッフは、笑いながら、しゃべる暇があっても、エレベーターの誘導するなど、困惑している客への応対は、出来ないのでしょうか？こちらのホテルは、この地域では、高い方の料金にも関わらず、こんな対応では、再利用は、考えられません。外国人の団体を受け入れる以上、それなりの対応や準備もしっかりされないと、国内の一般客は、どんどん減りますよ。	1	1	3	3	1	1	1	レジャー	友達	Thu Jan 01 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	01_登別	12568	登別温泉　ホテル　まほろば	楽天トラベルで予約したのが初めてだったので少し不安でしたが、フロントではスムーズにチェックインすることが出来て良かったです。他の方の情報で外国の観光客の方のマナーなどが不安でしたが、トラブルなどもなく私が会った外国の方達はむしろ逆に周りに気を使われていて心配し過ぎたことに申し訳なくなりました。料理は朝御飯のクロワッサンとレーズンとクルミが入ったものが美味しかったです。お風呂はとっても広くて人がいっぱいでもゆったり入ることができて良かったのですが、男湯と女湯を時間で分けるならお風呂場の雰囲気とかシャンプーの種類とかもガラッと変わればもっといろいろ楽しめてお得感があるのになぁと思いました。あと、どこの温泉や銭湯などでも思うのですが、脱衣場の鏡のところだけでなく浴場のシャンプーがあるところにも顔や手が濡れてても使えるメイク落としがあればすごく助かると思います。帰りに、来るエレベーターがずっと満員でなかなか下の階に行けなかったので階段で降りようとした時に部屋の清掃係の方たちが忙しい時なのに快く階段の場所を教えてくださいました。ありがとうございました。とっても良い思い出になりました。	4	5	5	5	4	4	3	レジャー	家族	Sat Apr 04 00:00:00 JST 2015	投稿者	na	na	na
A_レジャー	01_登別	39175	登別温泉　登別グランドホテル	2月23日家族で宿泊しました。夕食、朝食とも満足でした。朝の卵焼きはたいへん美味しかったですよ。お風呂もさすが登別だなあ実感しました。しかし、中国の方々のお風呂のマナーは相変わらず悪いですね。旅行代理店を通じて根気よくやるしかないでしょうかね。また、お部屋も清掃が行き届いていました。	4	4	4	4	4	5	4	レジャー	家族	Mon Feb 23 00:00:00 JST 2015	チム2235	50代	男性	23
A_レジャー	01_登別	78111	ホテル　ルートイン東室蘭駅前	新しいホテルでとても清潔でした。温泉は、最上階で眺め我欲、とても満足でした。	5	4	5	5	4	4	4	ビジネス	一人	Wed Dec 02 00:00:00 JST 2015	江別っ子	50代	男性	32
